game_id,mechanic_id
1621,8
632,42
632,29
101,13
172547,10
172547,11
172547,23
35505,0
35505,27
35505,6
35505,37
2612,13
2612,20
2612,38
1037,3
1037,4
1037,8
226501,1
226501,22
35614,17
35614,41
8170,17
8170,4
8170,32
8170,10
8170,5
8170,8
3139,3
3139,4
3139,32
111,15
111,24
111,3
156496,15
156496,2
156496,4
156496,10
156496,37
156496,8
27048,0
27048,35
27048,30
1111,26
883,13
883,3
883,11
4249,9
4249,15
4249,4
172552,14
172552,22
172552,3
172552,11
172552,37
206084,1
206084,4
206084,44
206084,11
1589,35
1589,10
1589,6
3421,17
3421,2
3421,44
140951,14
140951,22
140951,3
31291,19
31291,16
31291,17
31291,41
35572,39
35572,11
80006,25
23730,15
23730,39
23730,38
23730,18
5406,13
5406,18
37400,17
37400,25
37400,29
37400,11
17393,15
17393,10
128554,3
128554,18
160081,17
160081,2
160081,4
160081,26
160081,5
160081,8
132544,9
132544,39
132544,3
132544,20
132544,38
132544,8
98527,1
98527,17
98527,4
98527,5
98527,8
169704,13
169704,14
169704,11
80771,3
80771,27
80771,6
80771,37
80771,8
71655,1
71655,17
71655,6
71655,8
141090,13
175324,1
175324,3
175324,5
175324,30
175324,6
175324,7
3202,16
184459,11
184459,21
184459,8
184459,23
218530,3
218530,26
218530,36
16,13
23817,13
23817,20
23817,38
23817,18
193739,13
193739,23
123570,17
123570,29
129351,9
129351,4
129351,11
129351,18
171890,14
171890,28
103649,3
103649,6
145588,18
163474,1
163474,17
163474,4
192934,22
192934,17
192934,12
6068,42
6068,39
6068,3
6068,11
19841,28
19841,31
30241,15
30241,3
30241,11
176371,9
176371,15
176371,4
176371,32
176371,11
176371,18
176371,8
178570,1
178570,26
178570,36
95105,17
95105,6
25951,3
25951,5
25951,8
193621,3
193621,6
6050,17
6050,2
6050,4
6050,26
6050,27
6050,8
39336,13
39336,20
27356,15
27356,19
122,10
122,12
122,36
2516,17
2516,21
2516,8
167698,17
167698,2
167698,3
167698,4
167698,26
11168,17
11168,4
11168,10
11168,41
11168,8
55253,3
55253,4
109779,17
109779,11
109779,18
23686,6
23686,36
189660,14
189660,1
189660,22
189660,8
189660,23
143175,22
140125,17
140125,3
140125,7
62871,17
62871,29
18985,9
18985,17
987,19
987,36
102104,3
102104,11
5620,35
5620,30
5620,41
5622,17
5622,35
5622,41
163805,22
163805,4
3041,17
3041,35
96792,15
96792,14
96792,3
96792,11
19301,9
19301,4
19301,32
19301,10
130486,15
130486,41
130486,8
205045,40
205045,20
24762,13
24762,11
714,17
714,5
714,44
714,8
4688,15
4688,16
4688,26
4688,30
168054,22
168054,3
168054,11
168054,37
147,39
147,17
147,18
34615,15
34615,18
172933,17
172933,3
172933,11
97915,15
97915,14
97915,41
97915,8
166317,17
166317,11
166317,41
217083,49
692,17
692,35
692,4
692,30
692,8
90870,31
84465,9
84465,16
84465,17
84465,10
520,15
520,19
520,17
520,26
43307,20
43307,38
149809,1
149809,17
149809,32
1770,1
1770,17
1770,8
8107,15
8107,19
8107,16
8107,17
11949,16
11949,3
11949,10
147537,9
147537,15
147537,3
147537,8
136000,17
136000,2
136000,4
136000,8
212516,15
212516,11
212516,18
212516,23
204472,9
204472,1
204472,2
204472,10
204472,29
204472,18
204472,8
177939,22
177939,17
177939,8
433,39
433,17
433,38
132428,15
132428,19
132428,42
132428,17
132428,3
132428,26
132428,8
23604,18
193557,24
193557,14
193557,37
193557,8
6866,42
6866,26
181293,14
181293,3
181293,11
181293,21
100679,17
100679,2
100679,3
100679,27
100679,6
100679,8
205494,14
205494,17
9364,13
9364,26
9364,43
130882,49
8124,13
8124,3
8924,17
36367,9
36367,17
36367,4
38548,3
38548,4
38548,10
58,15
58,19
58,35
58,4
58,30
18500,9
18500,4
18500,18
3967,19
3967,8
135281,15
135281,19
135281,17
135281,26
135281,32
135281,12
143176,14
143176,18
143176,8
143176,23
139952,15
139952,4
139952,30
139952,8
139952,23
11945,26
11945,31
11945,36
112373,6
3439,9
3439,17
3439,8
14083,17
14083,35
14083,41
3267,13
759,34
118610,3
118610,10
22398,3
22398,20
22398,18
3409,16
5205,35
19854,9
19854,17
19854,35
19854,6
40831,13
40831,14
164812,17
164812,29
7866,3
7866,20
7866,18
130877,26
130877,5
130877,8
140519,1
140519,17
140519,2
140519,3
140519,21
140519,8
63091,9
63091,17
63091,2
63091,4
63091,8
14808,9
14808,17
14808,3
14808,10
14808,11
14808,8
38872,14
38872,10
38872,20
17484,50
17484,17
17484,10
17484,30
17484,41
265,15
265,13
6613,50
6613,17
6613,35
6613,41
1265,3
1265,11
135243,15
135243,14
85250,43
37301,49
196526,22
196526,29
299,9
299,17
299,4
195372,6
1425,10
3234,13
287,11
287,12
39242,42
39242,39
39242,41
39242,38
117960,17
117960,40
108722,17
22551,15
22551,19
22551,17
22551,30
177249,3
94389,1
78954,1
78954,17
78954,26
169464,9
169464,1
169464,17
169464,10
169464,8
35342,9
35342,17
35342,35
35342,4
153623,28
153623,18
827,15
827,38
3348,14
3348,20
3348,6
3348,38
2266,28
2266,31
17449,13
17449,14
17449,3
17449,29
17449,6
35285,13
35285,20
35285,38
24920,34
223215,1
223215,8
37231,13
37231,14
37231,26
37231,11
125311,28
40398,3
40398,11
4616,2
58602,20
58602,38
58602,18
83040,4
83040,41
35350,19
35350,17
19996,29
206504,28
10788,19
10788,16
10788,17
10788,30
142854,17
200853,18
162559,15
162559,3
162559,37
162559,8
147930,9
147930,2
147930,30
147930,8
33107,19
33107,13
33107,14
33107,17
33107,3
33107,11
33107,6
33107,12
20545,1
20545,17
20545,31
20545,7
204184,15
204184,19
204184,16
204184,17
204184,3
204184,27
108044,3
108044,6
93538,9
93538,19
93538,17
99875,17
99875,29
99875,11
148290,15
148290,2
148290,11
148203,28
4174,3
4174,26
4174,27
4174,30
4174,11
4174,12
4174,8
176565,3
176565,4
176565,8
19679,8
24037,4
124380,14
124380,26
124380,11
124380,6
141791,3
141791,11
84772,18
84772,33
84772,23
119637,3
119637,20
119637,11
163640,14
163640,22
163640,3
177354,9
177354,17
177354,5
177354,8
119866,0
119866,41
119866,6
169,3
169,10
31722,13
31722,20
31722,38
31722,18
135649,17
135649,29
135649,37
56885,26
56885,5
56885,8
56885,36
8172,49
136955,22
37165,17
37165,4
37165,8
169147,39
169147,3
169147,11
169147,8
175,6
12681,9
12681,18
12681,33
12681,23
32165,39
32165,2
32165,4
32165,11
206931,17
191004,25
191004,11
122889,9
122889,15
122889,14
122889,3
41569,9
41569,19
41569,41
117942,17
117942,11
5942,11
15033,9
15033,15
15033,19
15033,14
15033,3
105593,3
552,32
552,23
33003,17
33003,35
168433,13
168433,11
168433,38
168433,12
193560,1
193560,25
193560,46
193560,31
193560,7
228660,1
228660,17
228660,4
228660,26
228660,5
228660,7
228660,8
179182,42
179182,17
179182,23
1116,43
41490,16
41490,14
41490,17
107190,3
107190,26
107190,8
3605,17
3605,35
3605,41
154875,17
154875,29
154875,41
13883,33
76674,20
44,43
201248,9
201248,3
201248,41
114387,14
114387,11
114387,33
200454,2
200454,3
200454,11
420,44
103132,14
103132,3
103132,38
155708,9
155708,15
155708,16
155708,1
155708,8
173105,49
131118,6
131118,21
131118,23
185123,14
185123,22
185123,3
68228,14
68228,32
68228,11
56707,13
56707,11
56707,36
56707,23
24070,17
24070,35
24070,41
163930,25
163930,29
30539,3
30539,27
30539,6
96713,17
96713,23
422,13
422,20
422,38
2639,17
2639,35
2639,4
3655,3
3655,11
3655,12
208773,15
208773,16
208773,14
208773,22
208773,3
137776,4
137776,18
137776,8
137776,23
161226,9
161226,14
161226,11
21641,17
21641,29
21641,20
21641,18
19948,9
19948,17
19948,4
105624,19
105624,17
105624,18
149853,9
149853,15
149853,3
149853,4
129320,17
129320,11
203430,3
203430,37
127095,15
127095,19
127095,3
127095,11
192638,14
192638,3
192638,32
192638,10
192638,11
9,15
9,18
25794,17
25794,2
7806,36
464,2
5795,14
5795,11
1597,20
1597,18
150926,17
150926,29
181761,13
181761,14
181761,11
97357,13
97357,14
97357,18
97357,8
10819,2
1260,13
1260,14
1260,3
1260,26
1260,43
172155,14
172155,22
172155,3
84469,39
84469,3
635,17
635,3
32441,42
32441,6
182351,17
2981,49
23985,15
23985,14
23985,3
23985,25
23985,11
79131,1
79131,8
815,3
815,4
815,29
4583,13
4583,43
20609,15
20609,19
20609,17
20609,30
139562,15
139562,19
139562,4
139562,23
4204,17
4204,35
4204,41
129736,3
129736,11
140863,13
140863,14
140863,3
142402,42
142402,3
142402,8
24509,49
65673,15
65673,14
65673,3
65673,25
34320,17
34320,11
156180,13
156180,3
156180,6
101020,15
101020,14
101020,3
101020,11
79073,14
79073,22
79073,8
32014,9
32014,15
1444,35
17053,3
17053,25
17053,11
17053,37
17053,43
174837,9
174837,19
174837,28
174837,20
20022,15
20022,24
20022,2
120605,19
120605,3
120605,37
74390,9
74390,14
74390,17
74390,32
74390,20
74390,41
2162,17
2162,4
2162,8
184522,6
184522,37
184522,36
122891,15
122891,14
122891,3
122891,8
178944,15
178944,19
178944,22
178944,4
178944,18
198522,3
198522,27
178134,1
178134,6
178134,8
4209,17
4209,44
102148,30
102148,8
25674,15
25674,3
25674,18
1017,18
1645,17
1645,10
1645,30
200,15
200,4
200,18
29109,15
29109,17
29109,10
29109,6
29109,8
216734,17
216734,8
85,17
85,10
85,30
1758,1
1758,4
1758,5
1758,8
229265,15
229265,19
229265,14
229265,11
229265,8
229265,23
175878,15
175878,24
175878,19
175878,13
175878,39
175878,17
175878,2
175878,35
175878,4
175878,32
175878,27
175878,10
175878,20
175878,11
175878,38
175878,37
175878,18
175878,21
155,14
155,43
152899,3
152899,8
1293,46
1293,31
129122,17
129122,35
129122,4
171479,19
171479,1
171479,22
171479,11
171479,8
160958,22
380,49
146910,15
146910,32
146910,20
146910,38
175360,17
175360,41
175360,8
153,3
153,11
142830,9
142830,14
142830,17
142830,3
142830,25
142830,4
142830,10
142830,33
142830,12
142830,8
138788,17
138788,3
138788,29
138788,8
189067,17
189067,11
189067,23
34373,3
34373,31
21380,24
21380,4
115293,19
115293,17
174614,9
174614,2
174614,26
174614,8
22278,19
22278,3
128063,14
128063,3
128063,11
128063,21
139245,18
139245,23
42743,13
42743,39
42743,11
42743,33
42743,12
42743,21
68820,16
68820,50
68820,35
225818,4
225818,20
225818,38
25234,19
25234,12
181260,15
181260,32
181260,11
66085,3
66085,11
9408,9
9408,4
2238,17
2238,35
2238,4
2238,41
52328,3
52328,8
137397,29
137397,18
171835,17
171835,4
171835,26
171835,5
171835,8
329,17
329,35
329,41
53168,14
53168,43
131891,14
20806,42
20806,3
3553,0
3553,6
4370,32
68247,13
68247,12
56786,13
56786,11
56786,6
198190,2
1430,17
1430,35
188314,15
188314,18
130390,32
130390,23
31133,10
31133,18
136440,15
136440,18
21892,13
191301,17
28025,14
28025,17
28025,25
28025,31
28025,6
39813,17
39813,28
39813,31
39813,18
444,17
444,29
444,44
2582,49
30356,24
30356,3
30356,28
30356,18
29410,15
29410,10
29410,11
155689,0
155689,17
155689,6
34127,3
34127,25
34127,11
338,43
155173,14
155173,17
155173,20
155173,18
31503,6
199383,15
199383,4
199383,23
626,17
626,35
626,41
68858,14
68858,22
68858,3
170199,0
170199,17
170199,2
170199,4
170199,11
170199,8
149119,24
149119,14
149119,6
149119,18
149119,23
139992,15
139992,13
139992,3
139992,26
139992,8
146408,17
146408,2
146408,4
146408,26
146408,8
31056,17
31056,27
31056,8
147116,9
147116,19
147116,17
147116,32
147116,11
147116,8
152237,29
25584,15
25584,14
25584,39
25584,3
2795,17
2795,4
2795,5
2795,41
2795,8
25071,17
25071,12
25071,8
73863,14
73863,11
73863,6
6719,9
6719,17
6719,30
160559,4
160559,18
160559,23
155451,9
155451,17
173047,14
173047,3
173047,11
173047,37
3128,20
214,3
214,28
214,18
134520,49
85769,35
144734,14
144734,18
40214,9
40214,32
40214,10
40214,11
174524,9
174524,18
1561,25
1561,46
1561,44
4090,17
4090,35
167763,22
10660,3
10660,4
10660,28
10660,31
10660,18
437,4
156266,22
124847,14
84889,19
84889,3
84889,4
159692,14
159692,50
159692,1
159692,10
35035,50
35035,17
35035,35
95234,3
95234,7
95234,37
40444,15
40444,17
145976,2
145976,35
145976,8
173294,22
173294,17
29687,17
29687,3
29687,35
29687,29
29687,37
541,44
541,41
123160,22
123160,3
123160,26
123160,29
123160,11
257,14
257,3
257,10
10081,19
10081,17
10081,26
117914,20
117914,18
160418,17
160418,35
160418,41
156442,32
156442,23
1585,17
1585,35
87821,15
87821,24
87821,39
87821,20
87821,21
87821,23
6366,1
6366,17
6366,4
6366,5
6366,8
371,3
371,26
371,11
11265,16
11265,10
27739,19
27739,16
27739,17
27739,41
173761,40
173761,46
38194,42
38194,3
38194,37
198609,15
198609,19
198609,17
198609,3
198609,8
198609,23
3263,35
2247,16
2247,3
154443,3
154443,11
216094,1
216094,7
29773,29
29773,11
34599,3
34599,10
34599,23
38749,17
38749,3
38749,25
38749,20
38749,12
30804,9
30804,17
30804,29
30804,21
30804,8
30662,15
30662,18
19363,14
19363,3
223953,1
223953,23
12632,15
12632,6
12632,38
29663,17
29663,35
2689,51
2689,32
2689,20
104994,14
104994,28
104994,32
104994,18
235488,17
173341,27
37208,3
8817,14
8817,3
205125,3
205125,20
205125,11
7349,35
7349,41
60131,47
60131,26
60131,28
60131,18
160968,1
160968,25
160968,30
160968,36
12346,25
12346,44
63170,13
63170,20
63170,38
63170,18
2652,46
2652,6
2652,36
101786,9
101786,17
101786,4
267,15
172546,14
172546,17
172546,11
30,19
30,29
135654,15
135654,3
135654,18
135654,8
3141,3
3141,37
206150,15
206150,19
206150,16
206150,17
206150,3
206150,26
206150,21
206150,8
98347,9
98347,17
98347,11
98347,12
218920,22
1213,3
1213,37
13293,3
1372,16
80642,9
80642,32
80642,20
80642,18
80642,8
233678,28
233678,18
102898,14
102898,11
102898,8
130792,17
130792,44
8829,49
4212,17
4212,35
19650,15
19650,13
19650,3
19650,11
152757,40
154634,14
154634,3
154634,11
96613,9
96613,19
96613,1
96613,4
96613,26
96613,32
96613,11
96613,12
96613,36
29308,3
29308,18
20080,20
20080,18
27172,18
42898,19
42898,17
2381,17
2381,46
22287,13
22287,25
216403,15
216403,24
216403,2
216403,18
2455,0
2455,51
2455,32
2455,20
1338,13
1338,32
1338,18
64826,15
64826,17
64826,10
125050,13
125050,14
125050,23
232219,28
232219,31
232219,18
200890,13
200890,23
1038,28
1038,18
6795,17
6795,44
152053,2
152053,4
152053,45
152053,38
152053,18
183572,22
183572,17
183572,8
11096,3
11096,40
11096,20
227515,14
227515,11
227515,18
1666,35
174155,0
174155,15
174155,23
1710,35
177079,1
177079,22
160964,22
160964,3
160964,8
86955,17
86955,3
86955,8
222542,0
222542,11
222542,23
33643,1
33643,17
223049,3
223049,43
141932,3
215842,1
169274,3
169274,8
9028,15
9028,10
9028,18
202288,29
202288,11
3154,11
3154,18
75789,3
75789,8
133956,19
133956,17
133956,26
782,42
782,17
782,44
215841,1
7104,41
7104,6
135116,3
135116,11
135116,37
154173,15
154173,30
154173,6
154173,8
63632,15
63632,13
63632,14
63632,23
183284,20
183284,18
190639,15
190639,3
190639,25
190639,6
190639,12
38657,28
38657,18
12234,17
12234,35
12234,41
5684,13
5684,20
5684,38
5684,18
141,15
141,11
141,12
550,42
550,44
2290,2
2290,30
204431,5
204431,8
204431,36
113927,14
113927,22
113927,3
228504,14
228504,11
98918,14
98918,1
98918,17
98918,41
180199,15
180199,19
180199,17
180199,21
180199,8
3452,17
3452,44
3452,11
128664,49
130899,13
130899,11
130899,43
199793,15
199793,14
199793,2
199793,8
18291,49
142325,42
17804,1
17804,17
17804,4
17804,5
5419,20
5419,18
197320,15
197320,14
197320,22
197320,3
197320,4
197320,10
197320,20
187353,22
187353,17
187353,8
20079,14
20079,17
20079,3
20079,26
20079,43
18289,0
18289,39
18289,11
18289,6
148532,31
3986,17
3986,35
3986,41
150146,22
150146,17
150146,4
150146,44
38797,9
38797,13
38797,14
38797,3
178591,11
178591,18
178591,21
25420,9
25420,24
25420,4
25420,11
25420,18
165662,2
165662,3
165662,25
165662,28
165662,6
84159,17
84159,3
84159,6
173634,42
173634,3
173634,27
173634,8
197065,22
197065,3
197065,11
179071,11
179071,38
3893,0
3893,17
3893,6
3893,8
176803,14
176803,11
176803,8
176803,36
91189,13
91189,14
91189,11
91189,23
22198,15
22198,3
19,18
19,36
181960,9
181960,3
181960,11
181960,12
215312,3
215312,25
215312,10
215312,37
215312,8
177197,2
177197,4
17394,17
17394,35
4286,3
175549,3
175549,36
161547,49
31954,50
31954,17
31954,35
31954,41
15826,16
15826,3
15826,10
15826,41
127493,9
127493,50
127493,17
127493,21
127493,8
58601,17
58601,35
124839,24
124839,22
124839,17
124839,3
205867,3
205867,11
205867,12
182082,11
182082,18
193840,0
193840,6
193840,33
193840,8
180198,17
180198,46
293,29
124668,1
124668,17
19184,3
6539,29
6539,44
92120,1
92120,17
92120,29
92120,8
92120,23
29285,17
29285,35
29285,41
357,17
357,29
223040,14
223040,11
22457,19
22457,17
205907,0
205907,9
205907,17
205907,6
205907,8
161546,49
140457,26
140457,5
140457,8
140457,36
196496,9
196496,16
196496,1
196496,17
196496,3
131449,15
131449,13
131449,39
35669,17
35669,35
192834,3
142271,49
6281,0
6281,3
6281,30
6281,6
6281,23
125993,35
116858,3
180020,14
180020,11
180020,37
92666,15
92666,3
92666,4
92666,6
92666,18
218311,1
17651,17
17651,35
17651,41
98242,14
98242,1
98242,22
98242,26
32838,17
32838,35
32838,41
154259,23
4211,35
109969,2
109969,4
109969,8
202755,3
202755,11
202755,37
179820,0
179820,17
71021,17
71021,3
4529,15
4529,3
4529,18
2998,50
2998,35
6581,17
6581,35
6581,41
32989,16
32989,17
32989,35
148291,3
148291,6
148291,37
148291,8
41003,29
41003,11
41003,18
65534,17
65534,3
65534,45
65534,30
65534,8
66081,17
67600,35
67600,41
57163,15
57163,3
57163,20
57163,6
57163,18
713,0
713,37
110524,17
110524,26
110524,18
1036,39
1036,17
1036,3
1036,25
1036,38
195867,13
195867,32
195867,18
195867,23
50381,3
50381,6
545,31
12140,35
9825,4
29259,19
29259,17
1459,17
1459,29
32114,3
32114,12
199904,15
199904,3
199904,10
199904,41
69601,13
69601,20
69601,38
69601,18
206915,26
13532,17
13532,35
13532,41
670,35
670,30
179933,14
179933,3
21287,9
21287,15
21287,19
21287,4
21287,18
24843,4
24843,26
24843,36
40531,8
205498,19
205498,14
205498,11
4206,35
31790,16
31790,14
31790,17
31790,10
182770,22
182770,17
182770,8
29581,17
29581,4
29581,30
105187,15
105187,13
105187,23
234671,1
38032,13
38032,14
38032,3
38032,11
142267,0
142267,1
142267,2
142267,3
142267,25
142267,4
142267,8
159059,17
159059,23
177965,3
177965,4
177965,8
7929,17
7929,5
14080,17
14080,35
119337,15
119337,14
119337,17
119337,10
119337,20
1917,2
1917,25
1917,30
5534,18
147431,17
147431,3
147431,28
147431,31
65200,0
65200,17
65200,2
65200,4
65200,26
65200,27
65200,11
65200,6
65200,8
1800,11
6542,35
943,28
10383,15
10383,19
10383,16
10383,17
3230,12
113293,12
113293,36
756,46
204574,13
204574,37
112869,17
112869,3
112869,8
193210,22
193210,17
193210,29
153999,1
153999,3
153999,10
200934,11
200934,23
68076,9
68076,17
68076,35
68076,4
25823,9
25823,3
25823,4
24565,14
24565,44
24565,8
186721,9
186721,50
186721,1
186721,29
186721,8
80979,17
80979,3
80979,10
80979,23
33665,35
156,10
156,20
21754,13
21754,3
21754,11
22237,3
2539,9
2539,15
2539,13
2539,8
29602,15
29602,17
29602,2
29602,4
174744,13
174744,29
174744,20
174744,38
2228,15
2228,35
2228,8
24878,9
24878,17
96704,15
96704,24
96704,3
96704,4
96704,6
4553,3
4258,0
4258,17
4258,35
4258,41
283,17
283,35
283,41
146735,17
146735,3
146735,37
146735,8
204837,49
156373,13
156373,3
156373,26
35248,13
35248,11
35248,38
20295,26
61458,9
61458,15
61458,3
69120,9
69120,19
69120,17
69120,32
69120,8
178613,1
178613,17
178613,8
118497,38
118497,43
2748,16
2748,10
18803,7
1323,35
17970,16
17970,14
17970,17
17970,44
68,16
68,10
148205,15
148205,13
148205,23
19947,14
19947,11
19947,18
173319,3
173319,25
173319,27
2633,26
26055,17
26055,35
26055,4
26055,18
26055,12
26055,21
26055,8
26055,36
235,35
235,8
95,44
220792,9
220792,15
220792,16
220792,8
200847,14
200847,26
200847,29
200847,37
143075,17
143075,26
143075,29
170,3
170,27
170,37
66837,13
66837,20
66837,38
66837,18
75448,14
75448,22
75448,3
1552,9
1552,22
1552,17
1552,3
1552,18
1552,8
137155,43
91034,2
233676,22
216632,43
216632,8
40107,9
40107,16
40107,17
40107,10
125924,29
125924,43
804,17
804,4
804,44
159492,15
159492,13
159492,28
159492,31
2932,2
162263,15
162263,3
162263,4
162263,10
131904,14
131904,22
131904,3
131904,8
130605,4
130605,18
91534,3
91534,12
1545,15
1545,18
1768,3
1768,44
15157,3
15157,20
15157,11
15157,6
247,14
247,11
46807,15
46807,3
46807,18
123576,9
123576,19
123576,17
123576,10
123576,38
101865,17
101865,8
1830,51
1830,32
1830,20
143096,1
143096,27
180231,17
180231,11
2535,17
2535,4
2535,27
392,8
1821,35
170318,14
170318,6
170318,18
170318,21
2389,24
2389,18
97803,14
97803,22
97803,3
97803,8
10174,17
10174,35
3548,16
3548,17
3548,35
67181,31
2604,26
2604,6
192947,42
192947,3
186323,3
186323,29
186323,6
4471,13
4471,11
205896,15
205896,14
205896,22
205896,3
205896,26
205896,6
205896,21
205896,8
200456,14
200456,22
200456,3
6663,51
6663,32
6663,20
184491,1
184491,3
184491,25
184491,12
31545,49
29256,13
29256,14
29256,10
29256,41
8552,14
8552,3
8552,28
8552,11
859,49
181617,3
181617,37
180901,15
180901,43
33468,4
33468,32
33468,18
171129,49
1209,17
1209,36
148271,0
148271,15
148271,14
148271,4
148271,6
75547,14
75547,39
75547,3
75547,12
4985,17
4985,8
84464,49
216658,49
6778,17
6778,4
6778,11
6778,12
3464,17
3464,35
3464,8
23,17
23,35
23,21
200171,14
200171,1
200171,22
21464,11
21464,18
115233,1
115233,17
115233,31
115233,7
142084,9
142084,1
142084,3
142084,10
142084,11
142084,8
149787,9
149787,16
149787,1
149787,3
149787,21
149787,8
65225,17
65225,4
39328,17
39328,35
39328,41
143484,3
143484,11
13362,17
13362,4
13362,8
7062,49
110,13
110,32
110,44
58099,39
58099,11
58099,18
171226,3
171226,37
118402,28
118402,11
118402,18
46158,47
46158,25
46158,26
177147,9
177147,17
177147,4
177147,30
12896,35
14683,35
192547,49
3475,3
66424,19
66424,17
66424,4
66424,8
24,17
24,35
24,4
24,18
24,8
24,36
3837,14
3837,25
3837,37
6707,16
6707,17
6707,45
6707,30
6707,21
6707,8
200924,15
200924,17
159632,3
159632,28
159632,6
25900,15
25900,16
25900,17
25900,10
25900,21
25900,8
136594,14
136594,3
136594,11
2470,13
2470,5
2470,7
37696,3
37696,4
37696,28
37696,31
37696,18
4214,35
37728,47
37728,25
37728,31
935,51
935,32
935,20
187687,1
187687,22
187687,17
187687,3
187687,5
187687,8
911,36
7804,3
7804,25
7804,30
4095,14
4095,17
4095,37
4095,12
4095,8
8147,30
8147,6
5336,17
5336,5
5336,44
5336,8
209325,1
1679,17
1679,35
61484,9
61484,15
61484,19
61484,17
1431,19
1431,17
128698,3
27385,15
27385,11
4047,50
4047,17
4047,35
31920,17
31920,12
31920,8
1419,49
3661,35
3661,10
3661,8
14188,2
14188,26
908,2
35935,15
35935,3
35935,28
35935,18
35935,8
34004,11
403,4
203102,1
203102,3
203102,8
133285,13
133285,10
133285,20
202977,17
202977,29
202977,11
202977,23
24304,27
180602,28
2165,14
2165,8
39832,15
39832,10
39832,11
8166,18
40603,9
40603,17
40603,2
40603,8
188076,4
188076,18
192,6
192,12
3406,2
3406,28
75223,17
75223,46
75223,33
106999,24
106999,18
171110,17
171110,29
73538,3
73538,11
73538,37
63706,3
3632,3
3632,11
3632,43
3632,36
1493,20
1493,38
1493,18
30932,13
30932,11
30932,6
22245,3
13301,0
13301,13
13301,32
13301,6
23953,49
145012,28
145012,11
145012,18
1212,3
1212,37
1212,8
142555,22
231696,9
231696,17
231696,3
231696,11
364,32
364,11
364,12
172242,3
172242,27
172242,29
172242,11
172242,37
854,15
854,13
854,6
166158,3
166158,11
137909,17
33434,13
33434,20
193322,3
193322,8
47046,42
178892,3
178892,8
19358,17
19358,3
19358,6
176524,24
176524,22
176524,17
176524,3
32341,31
1002,43
1002,8
8207,9
8207,17
8207,3
8207,4
8207,18
8207,8
114438,47
114438,7
4112,28
164698,13
164698,18
98085,3
98085,18
32382,15
32382,4
32382,20
8668,42
8668,6
7935,13
7935,20
7935,38
7935,18
154428,14
154428,3
154428,10
154428,11
20782,2
66120,11
66120,18
10947,25
10947,6
10947,8
146784,22
173441,6
230303,1
230303,7
21985,49
18746,17
18746,35
88513,15
88513,36
189848,17
189848,3
189848,37
189848,8
147747,1
147747,17
147747,2
147747,4
147747,26
147747,5
147747,8
27680,14
27680,3
27680,41
163976,15
163976,14
163976,3
163976,18
2077,35
159504,9
159504,1
159504,17
159504,2
159504,4
159504,8
22347,13
22347,45
3413,35
5651,1
5651,17
5651,35
172971,11
172971,6
2876,9
2876,4
2876,5
2876,18
2876,8
3243,24
3243,3
3243,18
21804,49
96026,13
96026,20
96026,38
96026,18
1717,9
1717,19
1717,30
42142,17
1452,11
163931,13
163931,17
163931,11
163931,12
179835,18
179835,8
144761,13
144761,11
13005,6
42929,39
42929,51
42929,40
42929,32
42929,20
225,49
23890,17
23890,10
313,38
143981,0
143981,2
143981,8
6263,14
6263,11
36345,3
36345,11
36345,48
5576,9
5576,17
5576,3
5576,4
5576,18
5576,8
229,14
229,3
229,10
431,15
431,14
431,3
431,11
27165,14
27165,3
3312,17
3312,35
816,13
816,32
816,20
816,38
25727,2
42306,0
42306,27
42306,41
42306,6
164865,1
164865,17
164865,2
137290,3
137290,26
28396,13
28396,11
20865,17
20865,10
20865,41
45134,15
45134,22
45134,3
45134,30
45134,11
45134,43
45134,8
2250,17
2250,30
191538,1
191538,3
191538,25
99312,17
99312,18
97273,9
97273,21
72809,14
72809,22
72809,3
129090,17
16497,28
16497,18
38318,14
40276,13
40276,39
40276,32
40276,6
40276,38
40276,21
176361,26
176361,5
176361,8
176361,36
26235,0
26235,2
25114,3
25114,6
176262,3
176262,11
183896,3
183896,11
5451,3
5451,29
5451,11
172584,15
172584,14
34496,9
34496,19
34496,17
34496,35
831,39
831,30
831,36
122690,14
122690,22
122690,29
122690,41
36887,9
36887,19
36887,17
72667,4
72667,28
107704,15
107704,19
107704,17
107704,26
107704,30
107704,41
107704,36
13751,17
13751,4
13751,32
13751,5
13751,8
9675,9
9675,15
9675,24
9675,3
9675,4
9675,20
9675,18
181494,0
181494,3
129820,22
129820,2
129820,3
129820,4
174476,0
174476,25
174476,4
174476,27
174476,30
203411,49
6688,42
6688,3
6688,43
160561,10
160561,18
186701,3
186701,28
186701,18
147623,3
147623,37
139326,3
139326,43
23950,17
23950,4
164506,13
164506,17
164506,29
3593,0
3593,35
3593,6
111502,14
111502,1
111502,22
111502,26
111502,5
224316,1
224316,7
755,34
755,17
15889,3
15889,25
15889,26
15889,11
89415,1
89415,17
89415,31
89415,7
12004,9
12004,2
12004,11
12004,12
12004,8
10156,17
10156,35
2363,49
230383,25
230383,4
154905,3
192297,15
41052,47
41052,26
55601,11
55601,6
3577,17
3577,35
27969,9
27969,50
27969,17
27969,10
159469,22
159469,27
136192,22
136192,17
62853,25
62853,28
62853,31
192120,15
192120,19
192120,4
192120,23
147887,9
147887,3
147887,8
153728,17
153728,35
153728,30
207062,6
207062,37
3408,35
