game_id,name,description_url,players_min_amount,players_max_amount,duration,release_year,rating,picture,player_min_age,mechanics,categories,game_designers
174430,Gloomhaven,https://boardgamegeek.com/boardgame/174430/gloomhaven,1,4,150,2017,8.76772,https://cf.geekdo-images.com/images/pic2437871.jpg,12,"['Action / Movement Programming' ' Co-operative Play' ' Grid Movement'
 ' Hand Management' ' Modular Board' ' Role Playing'
 ' Simultaneous Action Selection' ' Storytelling'
 ' Variable Player Powers']",['Adventure' ' Exploration' ' Fantasy' ' Fighting' ' Miniatures'],['Isaac Childres']
161936,Pandemic Legacy: Season 1,https://boardgamegeek.com/boardgame/161936/pandemic-legacy-season-1,2,4,60,2015,8.582059999999998,https://cf.geekdo-images.com/images/pic2452831.png,13,"['Action Point Allowance System' ' Co-operative Play' ' Hand Management'
 ' Point to Point Movement' ' Set Collection' ' Trading'
 ' Variable Player Powers']",['Environmental' ' Medical'],['Rob Daviau' ' Matt Leacock']
182028,Through the Ages: A New Story of Civilization,https://boardgamegeek.com/boardgame/182028/through-ages-new-story-civilization,2,4,240,2015,8.490515,https://cf.geekdo-images.com/images/pic2663291.jpg,14,['Action Point Allowance System' ' Auction/Bidding' ' Card Drafting'],['Card Game' ' Civilization' ' Economic'],['Vlaada Chvátil']
12333,Twilight Struggle,https://boardgamegeek.com/boardgame/12333/twilight-struggle,2,2,180,2005,8.280999999999999,https://cf.geekdo-images.com/images/pic361592.jpg,13,"['Area Control / Area Influence' ' Campaign / Battle Card Driven'
 ' Dice Rolling' ' Hand Management' ' Simultaneous Action Selection']",['Modern Warfare' ' Political' ' Wargame'],['Ananda Gupta' ' Jason Matthews']
167791,Terraforming Mars,https://boardgamegeek.com/boardgame/167791/terraforming-mars,1,5,120,2016,8.278295,https://cf.geekdo-images.com/images/pic3536616.jpg,12,"['Card Drafting' ' Hand Management' ' Tile Placement'
 ' Variable Player Powers']","['Economic' ' Environmental' ' Industry / Manufacturing'
 ' Science Fiction' ' Territory Building']",['Jacob Fryxelius']
187645,Star Wars: Rebellion,https://boardgamegeek.com/boardgame/187645/star-wars-rebellion,2,4,240,2016,8.334975,https://cf.geekdo-images.com/images/pic2737530.png,14,"['Area Control / Area Influence' ' Area Movement' ' Dice Rolling'
 ' Hand Management' ' Variable Player Powers']","['Fighting' ' Miniatures' ' Movies / TV / Radio theme' ' Science Fiction'
 ' Wargame']",['Corey Konieczka']
120677,Terra Mystica,https://boardgamegeek.com/boardgame/120677/terra-mystica,2,5,150,2012,8.192875,https://cf.geekdo-images.com/images/pic1356616.jpg,12,"['Area Control / Area Influence' ' Route/Network Building'
 ' Variable Phase Order' ' Variable Player Powers']",['Civilization' ' Economic' ' Fantasy' ' Territory Building'],['Jens Drögemüller' ' Helge Ostertag']
169786,Scythe,https://boardgamegeek.com/boardgame/169786/scythe,1,5,115,2016,8.19503,https://cf.geekdo-images.com/images/pic3163924.jpg,14,"['Area Control / Area Influence' ' Grid Movement'
 ' Simultaneous Action Selection' ' Variable Player Powers']","['Civilization' ' Economic' ' Fighting' ' Miniatures' ' Science Fiction'
 ' Territory Building']",['Jamey Stegmaier']
173346,7 Wonders Duel,https://boardgamegeek.com/boardgame/173346/7-wonders-duel,2,2,30,2015,8.08209,https://cf.geekdo-images.com/images/pic3376065.jpg,10,['Card Drafting' ' Set Collection'],['Ancient' ' Card Game' ' City Building' ' Civilization'],['Antoine Bauza' ' Bruno Cathala']
193738,Great Western Trail,https://boardgamegeek.com/boardgame/193738/great-western-trail,2,4,150,2016,8.142365,https://cf.geekdo-images.com/images/pic3113247.jpg,12,"['Deck / Pool Building' ' Hand Management' ' Point to Point Movement'
 ' Tile Placement']",['American West'],['Alexander Pfister']
84876,The Castles of Burgundy,https://boardgamegeek.com/boardgame/84876/castles-burgundy,2,4,90,2011,8.056825,https://cf.geekdo-images.com/images/pic1176894.jpg,12,"['Dice Rolling' ' Set Collection' ' Tile Placement'
 ' Variable Phase Order']",['Dice' ' Medieval' ' Territory Building'],['Stefan Feld']
115746,War of the Ring (Second Edition),https://boardgamegeek.com/boardgame/115746/war-ring-second-edition,2,4,180,2012,8.1868,https://cf.geekdo-images.com/images/pic1215633.jpg,13,"['Area Control / Area Influence' ' Area Movement'
 ' Campaign / Battle Card Driven' ' Dice Rolling' ' Hand Management']","['Adventure' ' Dice' ' Fantasy' ' Fighting' ' Miniatures' ' Novel-based'
 ' Territory Building' ' Wargame']",['Roberto Di Meglio' ' Marco Maggi' ' Francesco Nepitello']
102794,Caverna: The Cave Farmers,https://boardgamegeek.com/boardgame/102794/caverna-cave-farmers,1,7,210,2013,8.05597,https://cf.geekdo-images.com/images/pic1790789.jpg,12,['Tile Placement' ' Worker Placement'],['Animals' ' Economic' ' Fantasy' ' Farming'],['Uwe Rosenberg']
3076,Puerto Rico,https://boardgamegeek.com/boardgame/3076/puerto-rico,2,5,150,2002,8.01622,https://cf.geekdo-images.com/images/pic158548.jpg,12,['Variable Phase Order'],['City Building' ' Economic' ' Farming'],['Andreas Seyfarth']
31260,Agricola,https://boardgamegeek.com/boardgame/31260/agricola,1,5,150,2007,7.984580000000001,https://cf.geekdo-images.com/images/pic259085.jpg,12,"['Area Enclosure' ' Card Drafting' ' Hand Management'
 ' Variable Player Powers' ' Worker Placement']",['Animals' ' Economic' ' Farming'],['Uwe Rosenberg']
96848,Mage Knight Board Game,https://boardgamegeek.com/boardgame/96848/mage-knight-board-game,1,4,150,2011,8.027625,https://cf.geekdo-images.com/images/pic1083380.jpg,14,"['Card Drafting' ' Co-operative Play' ' Deck / Pool Building'
 ' Dice Rolling' ' Grid Movement' ' Hand Management' ' Modular Board'
 ' Role Playing' ' Tile Placement' ' Variable Player Powers']",['Adventure' ' Exploration' ' Fantasy' ' Fighting'],['Vlaada Chvátil']
170216,Blood Rage,https://boardgamegeek.com/boardgame/170216/blood-rage,2,4,90,2015,8.00656,https://cf.geekdo-images.com/images/pic2439223.jpg,14,"['Action Point Allowance System' ' Area Control / Area Influence'
 ' Area Movement' ' Card Drafting' ' Hand Management' ' Memory'
 ' Simultaneous Action Selection']",['Fantasy' ' Fighting' ' Miniatures' ' Mythology'],['Eric M. Lang']
205637,Arkham Horror: The Card Game,https://boardgamegeek.com/boardgame/205637/arkham-horror-card-game,1,2,120,2016,8.09539,https://cf.geekdo-images.com/images/pic3122349.jpg,14,"['Action Point Allowance System' ' Co-operative Play'
 ' Deck / Pool Building' ' Hand Management' ' Role Playing'
 ' Variable Player Powers']","['Adventure' ' Card Game' ' Collectible Components' ' Fantasy' ' Horror'
 ' Novel-based']",['Nate French' ' Matthew Newman']
205059,Mansions of Madness: Second Edition,https://boardgamegeek.com/boardgame/205059/mansions-madness-second-edition,1,5,180,2016,8.06271,https://cf.geekdo-images.com/images/pic3118622.jpg,14,"['Area Movement' ' Co-operative Play' ' Dice Rolling' ' Hand Management'
 ' Modular Board' ' Partnerships' ' Role Playing'
 ' Variable Player Powers']","['Adventure' ' Exploration' ' Fantasy' ' Fighting' ' Horror' ' Miniatures'
 ' Murder/Mystery' ' Puzzle']",['Nikki Valens']
25613,Through the Ages: A Story of Civilization,https://boardgamegeek.com/boardgame/25613/through-ages-story-civilization,2,4,240,2006,7.9670049999999994,https://cf.geekdo-images.com/images/pic236169.jpg,12,"['Action Point Allowance System' ' Auction/Bidding' ' Card Drafting'
 ' Hand Management']",['Civilization' ' Economic'],['Vlaada Chvátil']
209010,Mechs vs. Minions,https://boardgamegeek.com/boardgame/209010/mechs-vs-minions,2,4,90,2016,8.0687,https://cf.geekdo-images.com/images/pic3184103.jpg,14,"['Action / Movement Programming' ' Card Drafting' ' Co-operative Play'
 ' Dice Rolling' ' Modular Board' ' Variable Player Powers']",['Fantasy' ' Fighting' ' Miniatures' ' Video Game Theme'],"['Chris Cantrell' ' Rick Ernst' ' Stone Librande' ' Prashant Saraswat'
 ' Nathan Tiras']"
183394,Viticulture Essential Edition,https://boardgamegeek.com/boardgame/183394/viticulture-essential-edition,1,6,90,2015,8.02143,https://cf.geekdo-images.com/images/pic2649952.jpg,13,['Hand Management' ' Variable Phase Order' ' Worker Placement'],['Economic' ' Farming'],['Morten Monrad Pedersen' ' Jamey Stegmaier' ' Alan Stone']
164153,Star Wars: Imperial Assault,https://boardgamegeek.com/boardgame/164153/star-wars-imperial-assault,2,5,120,2014,8.016665,https://cf.geekdo-images.com/images/pic2247647.jpg,14,"['Dice Rolling' ' Grid Movement' ' Modular Board' ' Partnerships'
 ' Role Playing' ' Variable Player Powers']","['Adventure' ' Fighting' ' Miniatures' ' Movies / TV / Radio theme'
 ' Science Fiction' ' Wargame']",['Justin Kemppainen' ' Corey Konieczka' ' Jonathan Ying']
124361,Concordia,https://boardgamegeek.com/boardgame/124361/concordia,2,5,100,2013,7.95578,https://cf.geekdo-images.com/images/pic3453267.jpg,13,"['Card Drafting' ' Deck / Pool Building' ' Hand Management'
 ' Point to Point Movement']",['Ancient' ' Economic' ' Nautical'],['Mac Gerdts']
164928,Orléans,https://boardgamegeek.com/boardgame/164928/orleans,2,4,90,2014,7.963934999999999,https://cf.geekdo-images.com/images/pic2578828.png,12,['Deck / Pool Building' ' Point to Point Movement' ' Worker Placement'],['Medieval' ' Religious' ' Travel'],['Reiner Stockhausen']
2651,Power Grid,https://boardgamegeek.com/boardgame/2651/power-grid,2,6,120,2004,7.881585000000001,https://cf.geekdo-images.com/images/pic173153.jpg,12,['Auction/Bidding' ' Route/Network Building'],['Economic' ' Industry / Manufacturing'],['Friedemann Friese']
72125,Eclipse,https://boardgamegeek.com/boardgame/72125/eclipse,2,6,200,2011,7.906845,https://cf.geekdo-images.com/images/pic1974056.jpg,14,"['Area Control / Area Influence' ' Dice Rolling' ' Grid Movement'
 ' Modular Board' ' Player Elimination' ' Tile Placement'
 ' Variable Phase Order' ' Variable Player Powers']","['Civilization' ' Fighting' ' Science Fiction' ' Space Exploration'
 ' Wargame']",['Touko Tahkokallio']
175914,Food Chain Magnate,https://boardgamegeek.com/boardgame/175914/food-chain-magnate,2,5,240,2015,8.018564999999999,https://cf.geekdo-images.com/images/pic2649434.png,14,"['Card Drafting' ' Deck / Pool Building' ' Modular Board'
 ' Route/Network Building' ' Simultaneous Action Selection']",['Economic' ' Industry / Manufacturing'],['Jeroen Doumen' ' Joris Wiersinga']
177736,A Feast for Odin,https://boardgamegeek.com/boardgame/177736/feast-odin,1,4,120,2016,8.007915,https://cf.geekdo-images.com/images/pic3146943.png,12,"['Area Enclosure' ' Dice Rolling' ' Pattern Building' ' Press Your Luck'
 ' Tile Placement' ' Worker Placement']",['Economic' ' Industry / Manufacturing' ' Medieval' ' Puzzle'],['Uwe Rosenberg']
121921,Robinson Crusoe: Adventures on the Cursed Island,https://boardgamegeek.com/boardgame/121921/robinson-crusoe-adventures-cursed-island,1,4,120,2012,7.884715,https://cf.geekdo-images.com/images/pic3165731.jpg,14,"['Action / Movement Programming' ' Co-operative Play'
 ' Deck / Pool Building' ' Dice Rolling' ' Storytelling' ' Tile Placement'
 ' Variable Player Powers' ' Worker Placement']",['Adventure' ' Exploration' ' Fighting' ' Novel-based'],['Ignacy Trzewiczek']
28720,Brass: Lancashire,https://boardgamegeek.com/boardgame/28720/brass-lancashire,2,4,180,2007,7.90144,https://cf.geekdo-images.com/images/pic3469216.jpg,14,['Hand Management' ' Route/Network Building'],['Economic' ' Industry / Manufacturing' ' Transportation'],['Martin Wallace']
126163,Tzolk'in: The Mayan Calendar,https://boardgamegeek.com/boardgame/126163/tzolk-mayan-calendar,2,4,90,2012,7.860455,https://cf.geekdo-images.com/images/pic1413480.jpg,13,['Set Collection' ' Worker Placement'],['Ancient' ' Civilization' ' Economic' ' Farming' ' Mythology'],['Simone Luciani' ' Daniele Tascini']
35677,Le Havre,https://boardgamegeek.com/boardgame/35677/le-havre,1,5,150,2008,7.8506599999999995,https://cf.geekdo-images.com/images/pic3330230.jpg,12,['Worker Placement'],['City Building' ' Economic' ' Industry / Manufacturing' ' Nautical'],['Uwe Rosenberg']
124742,Android: Netrunner,https://boardgamegeek.com/boardgame/124742/android-netrunner,2,2,45,2012,7.85458,https://cf.geekdo-images.com/images/pic3738560.jpg,14,"['Action Point Allowance System' ' Hand Management'
 ' Secret Unit Deployment' ' Variable Player Powers']",['Bluffing' ' Card Game' ' Collectible Components' ' Science Fiction'],['Richard Garfield' ' Lukas Litzsinger']
55690,Kingdom Death: Monster,https://boardgamegeek.com/boardgame/55690/kingdom-death-monster,1,6,180,2015,8.36875,https://cf.geekdo-images.com/images/pic2931007.jpg,17,"['Co-operative Play' ' Dice Rolling' ' Grid Movement' ' Role Playing'
 ' Storytelling']","['Adventure' ' Fantasy' ' Horror' ' Mature / Adult' ' Miniatures'
 ' Mythology']",['Adam Poots']
171623,The Voyages of Marco Polo,https://boardgamegeek.com/boardgame/171623/voyages-marco-polo,2,4,100,2015,7.856175,https://cf.geekdo-images.com/images/pic2461346.png,12,"['Card Drafting' ' Dice Rolling' ' Point to Point Movement'
 ' Set Collection' ' Variable Player Powers' ' Worker Placement']",['Dice' ' Economic' ' Medieval' ' Travel'],['Simone Luciani' ' Daniele Tascini']
180263,The 7th Continent,https://boardgamegeek.com/boardgame/180263/7th-continent,1,4,1000,2017,8.235255,https://cf.geekdo-images.com/images/pic2648303.jpg,14,['Co-operative Play' ' Hand Management' ' Modular Board' ' Storytelling'],['Adventure' ' Card Game' ' Exploration' ' Horror' ' Science Fiction'],['Ludovic Roudy' ' Bruno Sautter']
178900,Codenames,https://boardgamegeek.com/boardgame/178900/codenames,2,8,15,2015,7.77713,https://cf.geekdo-images.com/images/pic2582929.jpg,14,['Memory' ' Partnerships' ' Pattern Recognition' ' Press Your Luck'],"['Card Game' ' Deduction' ' Party Game' ' Spies/Secret Agents'
 ' Word Game']",['Vlaada Chvátil']
122515,Keyflower,https://boardgamegeek.com/boardgame/122515/keyflower,2,6,120,2012,7.817209999999999,https://cf.geekdo-images.com/images/pic2278942.jpg,12,"['Auction/Bidding' ' Memory' ' Modular Board' ' Pick-up and Deliver'
 ' Route/Network Building' ' Set Collection' ' Tile Placement'
 ' Worker Placement']","['City Building' ' Economic' ' Nautical' ' Renaissance'
 ' Territory Building']",['Sebastian Bleasdale' ' Richard Breese']
68448,7 Wonders,https://boardgamegeek.com/boardgame/68448/7-wonders,2,7,30,2010,7.768725,https://cf.geekdo-images.com/images/pic860217.jpg,10,"['Card Drafting' ' Hand Management' ' Set Collection'
 ' Simultaneous Action Selection' ' Variable Player Powers']",['Ancient' ' Card Game' ' City Building' ' Civilization'],['Antoine Bauza']
146508,T.I.M.E Stories,https://boardgamegeek.com/boardgame/146508/time-stories,2,4,240,2015,7.830455,https://cf.geekdo-images.com/images/pic2617634.png,12,"['Co-operative Play' ' Dice Rolling' ' Role Playing' ' Storytelling'
 ' Time Track' ' Variable Player Powers']",['Adventure' ' Mature / Adult' ' Science Fiction'],['Peggy Chassenet' ' Manuel Rozoy']
18602,Caylus,https://boardgamegeek.com/boardgame/18602/caylus,2,5,150,2005,7.76795,https://cf.geekdo-images.com/images/pic1638795.jpg,12,['Worker Placement'],['City Building' ' Economic' ' Medieval'],['William Attia']
146021,Eldritch Horror,https://boardgamegeek.com/boardgame/146021/eldritch-horror,1,8,240,2013,7.80523,https://cf.geekdo-images.com/images/pic1872452.jpg,14,"['Co-operative Play' ' Dice Rolling' ' Point to Point Movement'
 ' Variable Player Powers']",['Adventure' ' Fantasy' ' Fighting' ' Horror' ' Novel-based'],['Corey Konieczka' ' Nikki Valens']
12493,Twilight Imperium (Third Edition),https://boardgamegeek.com/boardgame/12493/twilight-imperium-third-edition,3,6,240,2005,7.80124,https://cf.geekdo-images.com/images/pic50404.jpg,14,"['Action Point Allowance System' ' Area-Impulse' ' Dice Rolling'
 ' Hex-and-Counter' ' Modular Board' ' Tile Placement' ' Trading'
 ' Variable Phase Order' ' Variable Player Powers' ' Voting']","['Civilization' ' Negotiation' ' Political' ' Science Fiction'
 ' Space Exploration' ' Wargame']",['Christian T. Petersen']
28143,Race for the Galaxy,https://boardgamegeek.com/boardgame/28143/race-galaxy,2,4,60,2007,7.721155,https://cf.geekdo-images.com/images/pic236327.jpg,12,"['Hand Management' ' Simultaneous Action Selection'
 ' Variable Phase Order' ' Variable Player Powers']","['Card Game' ' Civilization' ' Economic' ' Science Fiction'
 ' Space Exploration']",['Thomas Lehmann']
110327,Lords of Waterdeep,https://boardgamegeek.com/boardgame/110327/lords-waterdeep,2,5,120,2012,7.73141,https://cf.geekdo-images.com/images/pic1116080.jpg,12,['Set Collection' ' Take That' ' Worker Placement'],['City Building' ' Fantasy'],['Peter Lee' ' Rodney Thompson']
62219,Dominant Species,https://boardgamegeek.com/boardgame/62219/dominant-species,2,6,240,2010,7.758325,https://cf.geekdo-images.com/images/pic784193.jpg,14,"['Area Control / Area Influence' ' Card Drafting' ' Grid Movement'
 ' Modular Board' ' Tile Placement' ' Variable Player Powers'
 ' Worker Placement']",['Animals' ' Environmental' ' Prehistoric'],['Chad Jensen']
157354,Five Tribes,https://boardgamegeek.com/boardgame/157354/five-tribes,2,4,80,2014,7.734170000000001,https://cf.geekdo-images.com/images/pic2055255.jpg,13,"['Area Control / Area Influence' ' Auction/Bidding' ' Modular Board'
 ' Set Collection' ' Variable Phase Order']",['Arabian' ' Fantasy' ' Mythology'],['Bruno Cathala']
93,El Grande,https://boardgamegeek.com/boardgame/93/el-grande,2,5,120,1995,7.7246749999999995,https://cf.geekdo-images.com/images/pic180538.jpg,12,"['Area Control / Area Influence' ' Area Movement' ' Auction/Bidding'
 ' Card Drafting' ' Hand Management' ' Memory'
 ' Simultaneous Action Selection']",['Renaissance'],['Wolfgang Kramer' ' Richard Ulrich']
163412,Patchwork,https://boardgamegeek.com/boardgame/163412/patchwork,2,2,30,2014,7.715809999999999,https://cf.geekdo-images.com/images/pic2270442.jpg,8,['Tile Placement' ' Time Track'],['Abstract Strategy' ' Puzzle'],['Uwe Rosenberg']
132531,Roll for the Galaxy,https://boardgamegeek.com/boardgame/132531/roll-galaxy,2,5,45,2014,7.72551,https://cf.geekdo-images.com/images/pic1473629.jpg,13,"['Deck / Pool Building' ' Dice Rolling' ' Simultaneous Action Selection'
 ' Variable Phase Order' ' Variable Player Powers']","['Civilization' ' Dice' ' Economic' ' Science Fiction'
 ' Space Exploration']",['Wei-Hwa Huang' ' Thomas Lehmann']
159675,Fields of Arle,https://boardgamegeek.com/boardgame/159675/fields-arle,1,2,120,2014,7.91685,https://cf.geekdo-images.com/images/pic2225968.png,13,['Worker Placement'],['Economic' ' Farming' ' Industry / Manufacturing'],['Uwe Rosenberg']
40834,Dominion: Intrigue,https://boardgamegeek.com/boardgame/40834/dominion-intrigue,2,4,30,2009,7.709995000000001,https://cf.geekdo-images.com/images/pic460011.jpg,13,['Card Drafting' ' Deck / Pool Building' ' Hand Management'],['Card Game' ' Medieval'],['Donald X. Vaccarino']
201808,Clank!: A Deck-Building Adventure,https://boardgamegeek.com/boardgame/201808/clank-deck-building-adventure,1,4,60,2016,7.790915,https://cf.geekdo-images.com/images/pic3056966.jpg,12,"['Card Drafting' ' Deck / Pool Building' ' Player Elimination'
 ' Point to Point Movement' ' Press Your Luck']",['Adventure' ' Fantasy'],['Paul Dennen']
150376,Dead of Winter: A Crossroads Game,https://boardgamegeek.com/boardgame/150376/dead-winter-crossroads-game,2,5,210,2014,7.706205,https://cf.geekdo-images.com/images/pic3016500.jpg,14,"['Action Point Allowance System' ' Area Movement' ' Co-operative Play'
 ' Dice Rolling' ' Hand Management' ' Press Your Luck' ' Storytelling'
 ' Trading' ' Variable Player Powers' ' Voting']",['Bluffing' ' Deduction' ' Horror' ' Zombies'],['Jonathan Gilmour' ' Isaac Vega']
103885,Star Wars: X-Wing Miniatures Game,https://boardgamegeek.com/boardgame/103885/star-wars-x-wing-miniatures-game,2,2,45,2012,7.7365699999999995,https://cf.geekdo-images.com/images/pic1603292.jpg,14,"['Action / Movement Programming' ' Dice Rolling' ' Player Elimination'
 ' Simultaneous Action Selection' ' Variable Player Powers']","['Aviation / Flight' ' Bluffing' ' Collectible Components' ' Miniatures'
 ' Movies / TV / Radio theme' ' Science Fiction' ' Wargame']",['Jason Little']
37111,Battlestar Galactica: The Board Game,https://boardgamegeek.com/boardgame/37111/battlestar-galactica-board-game,3,6,300,2008,7.689635,https://cf.geekdo-images.com/images/pic354500.jpg,10,"['Area Movement' ' Co-operative Play' ' Dice Rolling' ' Hand Management'
 ' Partnerships' ' Role Playing' ' Variable Player Powers']","['Bluffing' ' Deduction' ' Movies / TV / Radio theme' ' Political'
 ' Science Fiction' ' Space Exploration' ' Spies/Secret Agents']",['Corey Konieczka']
221107,Pandemic Legacy: Season 2,https://boardgamegeek.com/boardgame/221107/pandemic-legacy-season-2,2,4,60,2017,8.14965,https://cf.geekdo-images.com/images/pic3763549.jpg,14,"['Co-operative Play' ' Hand Management' ' Pick-up and Deliver'
 ' Point to Point Movement' ' Set Collection' ' Variable Player Powers']",['Environmental' ' Exploration' ' Medical'],['Rob Daviau' ' Matt Leacock']
2511,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,https://boardgamegeek.com/boardgame/2511/sherlock-holmes-consulting-detective-thames-murder,1,8,120,1981,7.713865,https://cf.geekdo-images.com/images/pic3514298.jpg,10,['Co-operative Play' ' Storytelling'],"['Deduction' ' Murder/Mystery' ' Novel-based' ' Post-Napoleonic'
 ' Spies/Secret Agents']",['Raymond Edwards' ' Suzanne Goldberg' ' Gary Grady']
172386,Mombasa,https://boardgamegeek.com/boardgame/172386/mombasa,2,4,150,2015,7.774380000000001,https://cf.geekdo-images.com/images/pic2611318.jpg,12,"['Action / Movement Programming' ' Area Control / Area Influence'
 ' Card Drafting' ' Deck / Pool Building' ' Hand Management'
 ' Simultaneous Action Selection' ' Stock Holding'
 ' Variable Player Powers' ' Worker Placement']",['Economic'],['Alexander Pfister']
144733,Russian Railroads,https://boardgamegeek.com/boardgame/144733/russian-railroads,2,4,120,2013,7.695525,https://cf.geekdo-images.com/images/pic1772936.jpg,12,['Worker Placement'],['Industry / Manufacturing' ' Trains'],"['Helmut Ohley' ' Leonhard ""Lonny"" Orgler']"
102680,Trajan,https://boardgamegeek.com/boardgame/102680/trajan,2,4,120,2011,7.69327,https://cf.geekdo-images.com/images/pic1054375.jpg,12,['Area Movement' ' Card Drafting' ' Hand Management' ' Set Collection'],['Ancient' ' Political'],['Stefan Feld']
73439,Troyes,https://boardgamegeek.com/boardgame/73439/troyes,2,4,90,2010,7.6730350000000005,https://cf.geekdo-images.com/images/pic750583.jpg,12,['Area Control / Area Influence' ' Dice Rolling' ' Worker Placement'],['Dice' ' Economic' ' Medieval'],['Sébastien Dujardin' ' Xavier Georges' ' Alain Orban']
36218,Dominion,https://boardgamegeek.com/boardgame/36218/dominion,2,4,30,2008,7.62889,https://cf.geekdo-images.com/images/pic394356.jpg,13,['Card Drafting' ' Deck / Pool Building' ' Hand Management'],['Card Game' ' Medieval'],['Donald X. Vaccarino']
42,Tigris & Euphrates,https://boardgamegeek.com/boardgame/42/tigris-euphrates,2,4,90,1997,7.64679,https://cf.geekdo-images.com/images/pic2338267.jpg,12,"['Area Control / Area Influence' ' Hand Management' ' Set Collection'
 ' Tile Placement']",['Abstract Strategy' ' Ancient' ' Civilization' ' Territory Building'],['Reiner Knizia']
30549,Pandemic,https://boardgamegeek.com/boardgame/30549/pandemic,2,4,45,2008,7.61571,https://cf.geekdo-images.com/images/pic1534148.jpg,8,"['Action Point Allowance System' ' Co-operative Play' ' Hand Management'
 ' Point to Point Movement' ' Set Collection' ' Trading'
 ' Variable Player Powers']",['Medical'],['Matt Leacock']
220308,Gaia Project,https://boardgamegeek.com/boardgame/220308/gaia-project,1,4,150,2017,8.186024999999999,https://cf.geekdo-images.com/images/pic3763556.jpg,12,"['Modular Board' ' Route/Network Building' ' Variable Phase Order'
 ' Variable Player Powers']",['Civilization' ' Economic' ' Science Fiction' ' Territory Building'],['Jens Drögemüller' ' Helge Ostertag']
194655,Santorini,https://boardgamegeek.com/boardgame/194655/santorini,2,4,20,2016,7.718065,https://cf.geekdo-images.com/images/pic3283110.png,8,['Grid Movement' ' Tile Placement' ' Variable Player Powers'],['Abstract Strategy' ' Ancient' ' Mythology'],['Gord!']
125153,The Gallerist,https://boardgamegeek.com/boardgame/125153/gallerist,1,4,150,2015,7.797175,https://cf.geekdo-images.com/images/pic2503200.png,13,['Commodity Speculation' ' Set Collection' ' Worker Placement'],['Economic'],['Vital Lacerda']
521,Crokinole,https://boardgamegeek.com/boardgame/521/crokinole,2,4,30,1876,7.6724250000000005,https://cf.geekdo-images.com/images/pic79413.jpg,8,['Partnerships'],['Action / Dexterity'],['(Uncredited)']
104162,Descent: Journeys in the Dark (Second Edition),https://boardgamegeek.com/boardgame/104162/descent-journeys-dark-second-edition,2,5,120,2012,7.6570149999999995,https://cf.geekdo-images.com/images/pic1180640.jpg,14,"['Action Point Allowance System' ' Dice Rolling' ' Grid Movement'
 ' Hand Management' ' Modular Board' ' Partnerships'
 ' Variable Player Powers']",['Adventure' ' Exploration' ' Fantasy' ' Fighting' ' Miniatures'],['Daniel Clark (I)' ' Corey Konieczka' ' Adam Sadler' ' Kevin Wilson']
127023,Kemet,https://boardgamegeek.com/boardgame/127023/kemet,2,5,120,2012,7.6505,https://cf.geekdo-images.com/images/pic1431241.jpg,13,"['Action Point Allowance System' ' Area Control / Area Influence'
 ' Area Movement' ' Card Drafting' ' Hand Management'
 ' Variable Phase Order']",['Ancient' ' Fighting' ' Miniatures' ' Mythology'],['Jacques Bariot' ' Guillaume Montiage']
155426,Castles of Mad King Ludwig,https://boardgamegeek.com/boardgame/155426/castles-mad-king-ludwig,1,4,90,2014,7.6087299999999995,https://cf.geekdo-images.com/images/pic1961827.jpg,13,['Card Drafting' ' Pattern Building' ' Set Collection' ' Tile Placement'],['Post-Napoleonic'],['Ted Alspach']
9609,War of the Ring (first edition),https://boardgamegeek.com/boardgame/9609/war-ring-first-edition,2,4,120,2004,7.662345,https://cf.geekdo-images.com/images/pic725882.jpg,12,"['Action Point Allowance System' ' Area Control / Area Influence'
 ' Area Movement' ' Campaign / Battle Card Driven' ' Dice Rolling'
 ' Hand Management']","['Adventure' ' Dice' ' Fantasy' ' Miniatures' ' Novel-based'
 ' Territory Building' ' Wargame']",['Roberto Di Meglio' ' Marco Maggi' ' Francesco Nepitello']
34635,Stone Age,https://boardgamegeek.com/boardgame/34635/stone-age,2,4,90,2008,7.57399,https://cf.geekdo-images.com/images/pic1632539.jpg,10,['Dice Rolling' ' Set Collection' ' Worker Placement'],['Dice' ' Prehistoric'],['Bernd Brunnhofer']
161970,Alchemists,https://boardgamegeek.com/boardgame/161970/alchemists,2,4,120,2014,7.625954999999999,https://cf.geekdo-images.com/images/pic2241156.png,13,"['Action Point Allowance System' ' Card Drafting' ' Hand Management'
 ' Worker Placement']",['Deduction' ' Fantasy'],['Matú? Kotry']
216132,Clans of Caledonia,https://boardgamegeek.com/boardgame/216132/clans-caledonia,1,4,120,2017,7.86267,https://cf.geekdo-images.com/images/pic3511783.png,12,"['Commodity Speculation' ' Modular Board' ' Route/Network Building'
 ' Variable Player Powers']",['Economic'],['Juma Al-JouJou']
128882,The Resistance: Avalon,https://boardgamegeek.com/boardgame/128882/resistance-avalon,5,10,30,2012,7.596620000000001,https://cf.geekdo-images.com/images/pic1398895.jpg,13,"['Memory' ' Partnerships' ' Simultaneous Action Selection'
 ' Variable Player Powers' ' Voting']","['Bluffing' ' Card Game' ' Deduction' ' Fantasy' ' Medieval'
 ' Negotiation' ' Party Game' ' Spies/Secret Agents']",['Don Eskridge']
